Activity_ID,date,date_iso,label,team_name,athlete_id,athlete_name,activity_name,period_id,period_name,content_type,start_time,end_time,field_time,total_duration,total_distance,meterage_per_minute,total_player_load,peak_player_load,player_load_per_minute,max_vel,max_effort_deceleration,deceleration_per_minute,velocity_band1_total_distance,velocity_band2_total_distance,velocity_band3_total_distance,velocity_band4_total_distance,velocity_band5_total_distance,acceleration_band1_total_effort_count,acceleration_band2_total_effort_count,acceleration_band3_total_effort_count,acceleration_band4_total_effort_count,acceleration_band5_total_effort_count,acceleration_band1_total_distance,acceleration_band2_total_distance,acceleration_band3_total_distance,acceleration_band4_total_distance,acceleration_band5_total_distance,deceleration_band1_total_effort_count,deceleration_band2_total_effort_count,deceleration_band3_total_effort_count,deceleration_band4_total_effort_count,deceleration_band5_total_effort_count,deceleration_band1_total_distance,deceleration_band2_total_distance,deceleration_band3_total_distance,deceleration_band4_total_distance,deceleration_band5_total_distance,metabolic_power_band1_total_distance,metabolic_power_band2_total_distance,metabolic_power_band3_total_distance,metabolic_power_band4_total_distance,metabolic_power_band5_total_distance
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,2f3ec6e8-8ce7-5595-929b-163b72394d2f,Fábio Daniel Ferreira Vieira,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,670.66,39.93,100.78,6.74,6.0,27.8,-5.485,1.548,172.6,404.8,45.71,40.8,6.75,1,1,2,3,1,0.8,1.2,3.2,6.0,2.4,5,8,4,4,5,3.5,8.8,6.0,7.6,11.5,181.8,357.69,38.98,92.06,0.13
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,a294c09f-5493-5391-8768-b73f08ffa947,Giorgi Gocholeishvili,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,609.9,36.31,100.78,6.74,6.0,27.54,-5.485,0.893,156.97,368.13,41.57,37.1,6.14,1,1,4,1,0,0.8,1.2,6.4,2.0,0.0,1,4,4,2,4,0.7,4.4,6.0,3.8,9.2,137.31,334.94,44.29,92.04,1.33
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,a267d7f4-5c76-5812-96f3-e725ae58cba0,Guilherme Magro Pires Ramos,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,668.79,39.82,100.78,6.74,6.0,27.79,-5.485,0.893,172.12,403.67,45.58,40.68,6.73,2,1,4,5,4,1.6,1.2,6.4,10.0,9.6,2,3,3,4,3,1.4,3.3,4.5,7.6,6.9,198.54,391.66,41.46,36.49,0.64
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,90e85a2d-6464-57dd-82b7-99b4704ffad6,Immanuël-Johannes Pherai,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,603.38,35.92,100.78,6.74,6.0,27.52,-5.485,0.595,155.29,364.19,41.12,36.71,6.08,2,5,1,2,2,1.6,6.0,1.6,4.0,4.8,0,2,2,6,0,0.0,2.2,3.0,11.4,0.0,175.67,371.19,17.0,26.26,13.25
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,d2862e37-fae2-564f-b8d2-d69488fde844,Jean-Luc Mamadou Diarra Dompé,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,659.76,39.28,100.78,6.74,6.0,27.75,-5.485,0.893,169.8,398.22,44.96,40.14,6.64,4,3,5,1,2,3.2,3.6,8.0,2.0,4.8,2,3,4,3,3,1.4,3.3,6.0,5.7,6.9,224.27,306.48,87.53,31.93,9.56
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,23779647-72ef-5733-871d-521f3174b515,Jonas Meffert,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,624.67,37.19,100.78,6.74,6.0,27.61,-5.485,1.191,160.77,377.04,42.57,38.0,6.29,2,4,1,1,3,1.6,4.8,1.6,2.0,7.2,5,7,2,3,3,3.5,7.7,3.0,5.7,6.9,259.19,313.68,32.39,17.8,1.62
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,1e9105f0-9d60-56d6-adc1-48e03b1e3905,Jordan Torunarigha,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,703.24,41.87,100.78,6.74,6.0,27.93,-5.485,0.714,180.99,424.46,47.93,42.78,7.08,1,1,1,1,1,0.8,1.2,1.6,2.0,2.4,2,2,1,5,2,1.4,2.2,1.5,9.5,4.6,143.72,453.68,45.22,60.15,0.46
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,b001e085-3aa8-55be-a560-112941f505b9,Luka Vušković,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,575.63,34.27,100.78,6.74,6.0,27.4,-5.485,0.655,148.14,347.44,39.23,35.02,5.8,2,4,2,5,2,1.6,4.8,3.2,10.0,4.8,3,3,2,2,1,2.1,3.3,3.0,3.8,2.3,173.76,331.72,50.06,17.92,2.17
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,c6244b04-da0b-5427-bd9c-c1a850306312,Miro Max Maria Muheim,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,680.53,40.52,100.78,6.74,6.0,27.84,-5.485,0.774,175.14,410.75,46.38,41.4,6.85,1,3,1,3,1,0.8,3.6,1.6,6.0,2.4,2,3,2,4,2,1.4,3.3,3.0,7.6,4.6,228.46,385.65,38.95,10.04,17.43
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,550d2238-be79-5f47-b2dc-bf596b4b6d63,Nicolai Remberg,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,670.9,39.94,100.78,6.74,6.0,27.8,-5.485,1.072,172.67,404.94,45.72,40.81,6.76,2,6,3,2,4,1.6,7.2,4.8,4.0,9.6,0,3,9,3,3,0.0,3.3,13.5,5.7,6.9,164.19,423.57,56.0,17.54,9.6
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,3705b196-2273-5d3d-9240-63e92afcd147,Nicolas Capaldo Taboas,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,630.51,37.54,100.78,6.74,6.0,27.63,-5.485,0.714,162.27,380.56,42.97,38.36,6.35,1,2,3,2,2,0.8,2.4,4.8,4.0,4.8,4,2,3,2,1,2.8,2.2,4.5,3.8,2.3,113.21,332.45,26.98,155.61,2.26
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,58e010e0-f164-5c45-baa2-842470e2a8fd,Otto Emerson Stange,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,637.95,37.98,100.78,6.74,6.0,27.66,-5.485,0.893,164.18,385.05,43.48,38.81,6.42,3,2,7,8,2,2.4,2.4,11.2,16.0,4.8,4,4,2,4,1,2.8,4.4,3.0,7.6,2.3,104.61,438.87,54.25,40.17,0.05
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,9ae35147-6b37-56c5-8ac7-633dff8f632b,Ransford-Yeboah Königsdörffer,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,664.95,39.59,100.78,6.74,6.0,27.77,-5.485,0.953,171.13,401.35,45.32,40.45,6.7,1,4,3,4,1,0.8,4.8,4.8,8.0,2.4,8,5,1,0,2,5.6,5.5,1.5,0.0,4.6,205.84,372.97,66.1,16.19,3.85
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,3afd7679-96bb-56e6-ad29-4894bd41afc7,Rayan Philippe,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,620.78,36.96,100.78,6.74,6.0,27.59,-5.485,0.714,159.77,374.69,42.31,37.76,6.25,7,1,3,1,0,5.6,1.2,4.8,2.0,0.0,2,1,6,1,2,1.4,1.1,9.0,1.9,4.6,125.75,392.04,59.54,38.55,4.89
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,65db2ac6-5cec-50e2-8f5b-9bccf3f4ad67,Robert-Nesta Glatzel,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,553.86,32.97,100.78,6.74,6.0,27.31,-5.485,1.191,142.54,334.3,37.75,33.69,5.58,4,1,3,1,0,3.2,1.2,4.8,2.0,0.0,2,5,10,2,1,1.4,5.5,15.0,3.8,2.3,170.72,343.62,25.58,7.17,6.77
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,0316899c-ba4c-5ffd-946c-e3d6eab98ffd,Warmed Omari,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,610.41,36.34,100.78,6.74,6.0,27.55,-5.485,0.953,157.1,368.43,41.6,37.13,6.15,5,4,2,4,1,4.0,4.8,3.2,8.0,2.4,4,10,1,1,0,2.8,11.0,1.5,1.9,0.0,216.85,339.4,13.7,39.67,0.79
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,70684987-8d8f-58e5-bb8a-60fc515f8e2e,William Mikelbrencis,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,681.27,40.56,100.78,6.74,6.0,27.84,-5.485,0.476,175.33,411.2,46.43,41.44,6.86,4,2,2,3,1,3.2,2.4,3.2,6.0,2.4,1,3,2,0,2,0.7,3.3,3.0,0.0,4.6,176.91,376.04,31.44,96.73,0.14
8c54d81a-5063-55df-bf0f-784ed565eb76,01/11/2025,2025-11-01,MD-1,Hamburger SV,0b6885b4-5bdd-576c-8948-ae3e68c04f79,Yussuf Yurary Poulsen,Finishing MD-1,a52bfe7e-8ad8-5ad1-942f-ff0cd624c642,Übungsform Spielverlagerung,tactical,1761998855.91,1761999863.7,1007.79,1007.79,649.11,38.65,100.78,6.74,6.0,27.71,-5.485,0.953,167.06,391.79,44.24,39.49,6.54,1,2,4,0,3,0.8,2.4,6.4,0.0,7.2,3,1,3,5,4,2.1,1.1,4.5,9.5,9.2,154.1,362.5,48.76,59.79,23.96
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,95ae1904-86c3-52a5-8f2e-d53bbd32162a,Aboubaka Soumahoro,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,664.11,117.79,62.1,6.2,11.01,25.38,-5.181,0.0,254.5,368.29,40.02,1.27,0.03,1,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,238.88,407.5,17.2,0.53,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,fc2486f8-7e33-5f3e-abd8-e4c94c90d416,Albert-Mboyo Sambi Lokonga,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,758.49,134.53,81.0,6.2,14.37,25.7,-5.181,0.532,290.67,420.63,45.71,1.45,0.04,2,0,0,0,0,1.6,0.0,0.0,0.0,0.0,2,0,1,0,0,1.4,0.0,1.5,0.0,0.0,232.68,480.98,44.45,0.06,0.32
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,55b9d027-e3db-51ee-8cd4-17064f8ba15f,Alexander Rössing-Lelesiit,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,734.19,130.22,75.89,6.2,13.46,25.61,-5.181,0.709,281.36,407.15,44.25,1.4,0.04,0,1,0,1,1,0.0,1.2,0.0,2.0,2.4,1,1,0,1,1,0.7,1.1,0.0,1.9,2.3,173.9,550.9,9.39,0.0,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,8e6dd9d6-6a86-5dc0-b865-7b4fcc1a163b,Bakery Jatta,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,652.5,115.73,59.94,6.2,10.63,25.34,-5.181,0.177,250.05,361.85,39.32,1.25,0.03,1,1,1,1,1,0.8,1.2,1.6,2.0,2.4,1,0,0,0,0,0.7,0.0,0.0,0.0,0.0,236.48,375.86,26.05,14.11,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,1b93371d-65bb-538f-95b6-5487d58fa88b,Daniel Elfadli,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,721.65,127.99,73.32,6.2,13.0,25.57,-5.181,0.355,276.55,400.2,43.49,1.38,0.03,0,1,0,1,1,0.0,1.2,0.0,2.0,2.4,0,1,0,0,1,0.0,1.1,0.0,0.0,2.3,251.59,430.23,39.83,0.0,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,ac324a11-03a0-545a-b72d-dd1fafda2231,Daniel Heuer Fernandes,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,756.69,134.21,80.62,6.2,14.3,25.69,-5.181,0.532,289.98,419.63,45.6,1.44,0.04,1,1,0,4,1,0.8,1.2,0.0,8.0,2.4,1,1,1,0,0,0.7,1.1,1.5,0.0,0.0,235.9,463.11,53.93,3.74,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,cf2dfcfd-a650-5e79-a319-d89d6914d89a,Emir Sahiti,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,747.03,132.5,78.57,6.2,13.94,25.66,-5.181,0.532,286.28,414.27,45.02,1.43,0.04,1,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0,0,2,0,1,0.0,0.0,3.0,0.0,2.3,263.87,447.56,35.6,0.0,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,8f6ccf12-fd6b-5c26-8ff2-04965141ea7e,Fabio Amado Uri Baldé,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,659.07,116.89,61.16,6.2,10.85,25.36,-5.181,0.355,252.57,365.49,39.72,1.26,0.03,0,1,1,1,0,0.0,1.2,1.6,2.0,0.0,2,0,0,0,0,1.4,0.0,0.0,0.0,0.0,192.6,460.0,6.46,0.0,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,2f3ec6e8-8ce7-5595-929b-163b72394d2f,Fábio Daniel Ferreira Vieira,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,714.65,126.75,71.91,6.2,12.75,25.55,-5.181,0.177,273.87,396.32,43.07,1.36,0.03,1,0,0,0,0,0.8,0.0,0.0,0.0,0.0,1,0,0,0,0,0.7,0.0,0.0,0.0,0.0,310.71,380.41,23.26,0.27,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,a294c09f-5493-5391-8768-b73f08ffa947,Giorgi Gocholeishvili,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,724.71,128.54,73.94,6.2,13.12,25.58,-5.181,0.355,277.72,401.89,43.67,1.38,0.04,0,1,0,2,0,0.0,1.2,0.0,4.0,0.0,0,0,1,1,0,0.0,0.0,1.5,1.9,0.0,268.62,402.23,50.89,2.96,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,a267d7f4-5c76-5812-96f3-e725ae58cba0,Guilherme Magro Pires Ramos,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,746.78,132.45,78.52,6.2,13.93,25.66,-5.181,0.355,286.18,414.13,45.0,1.43,0.04,2,1,1,2,1,1.6,1.2,1.6,4.0,2.4,0,0,1,1,0,0.0,0.0,1.5,1.9,0.0,328.6,379.51,38.51,0.16,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,90e85a2d-6464-57dd-82b7-99b4704ffad6,Immanuël-Johannes Pherai,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,722.15,128.08,73.42,6.2,13.02,25.57,-5.181,1.064,276.74,400.47,43.52,1.38,0.03,1,1,0,1,0,0.8,1.2,0.0,2.0,0.0,1,1,2,1,1,0.7,1.1,3.0,1.9,2.3,361.01,320.61,40.52,0.0,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,d2862e37-fae2-564f-b8d2-d69488fde844,Jean-Luc Mamadou Diarra Dompé,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,731.43,129.73,75.32,6.2,13.36,25.6,-5.181,0.355,280.3,405.62,44.08,1.4,0.04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0.0,0.0,3.0,0.0,0.0,279.02,444.88,7.53,0.0,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,23779647-72ef-5733-871d-521f3174b515,Jonas Meffert,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,748.91,132.83,78.97,6.2,14.01,25.66,-5.181,0.355,287.0,415.32,45.13,1.43,0.04,1,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0,2,0,0,0,0.0,2.2,0.0,0.0,0.0,374.92,350.09,23.9,0.0,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,1e9105f0-9d60-56d6-adc1-48e03b1e3905,Jordan Torunarigha,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,689.24,122.25,66.88,6.2,11.86,25.46,-5.181,0.355,264.13,382.22,41.54,1.32,0.03,1,0,1,1,0,0.8,0.0,1.6,2.0,0.0,0,1,1,0,0,0.0,1.1,1.5,0.0,0.0,277.33,403.49,8.42,0.0,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,b001e085-3aa8-55be-a560-112941f505b9,Luka Vušković,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,666.01,118.13,62.45,6.2,11.08,25.38,-5.181,0.887,255.23,369.34,40.14,1.27,0.03,0,0,2,0,0,0.0,0.0,3.2,0.0,0.0,2,1,1,0,1,1.4,1.1,1.5,0.0,2.3,193.16,450.44,22.41,0.0,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,c6244b04-da0b-5427-bd9c-c1a850306312,Miro Max Maria Muheim,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,710.32,125.98,71.04,6.2,12.6,25.53,-5.181,1.242,272.21,393.91,42.81,1.36,0.03,0,0,1,2,0,0.0,0.0,1.6,4.0,0.0,2,1,0,2,2,1.4,1.1,0.0,3.8,4.6,320.8,360.05,29.47,0.0,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,550d2238-be79-5f47-b2dc-bf596b4b6d63,Nicolai Remberg,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,684.61,121.42,65.99,6.2,11.7,25.45,-5.181,1.064,262.36,379.66,41.26,1.31,0.03,0,1,1,1,1,0.0,1.2,1.6,2.0,2.4,1,2,2,0,1,0.7,2.2,3.0,0.0,2.3,285.32,379.92,19.38,0.0,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,3705b196-2273-5d3d-9240-63e92afcd147,Nicolas Capaldo Taboas,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,628.77,111.52,55.66,6.2,9.87,25.26,-5.181,0.355,240.96,348.69,37.89,1.2,0.03,2,1,1,0,0,1.6,1.2,1.6,0.0,0.0,0,0,2,0,0,0.0,0.0,3.0,0.0,0.0,318.55,307.18,1.96,1.08,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,58e010e0-f164-5c45-baa2-842470e2a8fd,Otto Emerson Stange,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,749.42,132.92,79.07,6.2,14.02,25.67,-5.181,0.355,287.19,415.6,45.16,1.43,0.04,1,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0,2,0,0,0,0.0,2.2,0.0,0.0,0.0,294.24,389.57,65.52,0.08,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,9ae35147-6b37-56c5-8ac7-633dff8f632b,Ransford-Yeboah Königsdörffer,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,700.46,124.23,69.08,6.2,12.25,25.5,-5.181,0.355,268.43,388.44,42.21,1.34,0.03,1,1,0,1,1,0.8,1.2,0.0,2.0,2.4,1,0,0,1,0,0.7,0.0,0.0,1.9,0.0,270.84,392.57,37.04,0.0,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,3afd7679-96bb-56e6-ad29-4894bd41afc7,Rayan Philippe,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,709.11,125.77,70.8,6.2,12.56,25.53,-5.181,0.887,271.74,393.24,42.73,1.35,0.03,0,2,0,0,0,0.0,2.4,0.0,0.0,0.0,2,1,1,1,0,1.4,1.1,1.5,1.9,0.0,215.96,465.88,27.24,0.0,0.03
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,65db2ac6-5cec-50e2-8f5b-9bccf3f4ad67,Robert-Nesta Glatzel,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,715.94,126.98,72.17,6.2,12.8,25.55,-5.181,0.532,274.36,397.03,43.15,1.37,0.03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,1.4,0.0,1.5,0.0,0.0,213.27,381.32,119.23,0.0,2.12
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,0316899c-ba4c-5ffd-946c-e3d6eab98ffd,Warmed Omari,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,790.34,140.18,87.94,6.2,15.6,25.8,-5.181,0.709,302.87,438.29,47.63,1.51,0.04,1,2,1,0,1,0.8,2.4,1.6,0.0,2.4,1,1,1,1,0,0.7,1.1,1.5,1.9,0.0,292.44,417.15,80.74,0.01,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,70684987-8d8f-58e5-bb8a-60fc515f8e2e,William Mikelbrencis,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,714.48,126.72,71.87,6.2,12.75,25.55,-5.181,0.709,273.8,396.22,43.06,1.36,0.03,0,1,1,1,0,0.0,1.2,1.6,2.0,0.0,2,1,1,0,0,1.4,1.1,1.5,0.0,0.0,290.9,396.59,26.9,0.09,0.0
10a9a21d-e734-5b48-97a1-efbe4957cce8,02/11/2025,2025-11-02,MD,Hamburger SV,0b6885b4-5bdd-576c-8948-ae3e68c04f79,Yussuf Yurary Poulsen,Match MD,65aa7b8a-24d9-5ab1-abdd-480ef70c7eed,Aktivierung 19,activation,1762082262.83,1762082601.12,338.29,338.29,665.16,117.97,62.29,6.2,11.05,25.38,-5.181,0.532,254.9,368.87,40.08,1.27,0.03,1,0,1,1,0,0.8,0.0,1.6,2.0,0.0,0,1,1,1,0,0.0,1.1,1.5,1.9,0.0,310.42,325.76,28.98,0.0,0.0
